img_path,id,img_no,label
7630788_7.png,7630788,7,4.0
7630788_8.png,7630788,8,4.0
7630788_9.png,7630788,9,4.0
7630788_10.png,7630788,10,0.0
7630788_11.png,7630788,11,0.0
7630788_12.png,7630788,12,1.0
7630788_13.png,7630788,13,1.0
7630788_14.png,7630788,14,1.0
7630788_15.png,7630788,15,1.0
7630788_16.png,7630788,16,1.0
7630788_17.png,7630788,17,1.0
7630788_18.png,7630788,18,0.0
7630788_19.png,7630788,19,0.0
7630788_20.png,7630788,20,0.0
7630788_21.png,7630788,21,6.0
7630788_22.png,7630788,22,0.0
7630788_23.png,7630788,23,6.0
7630788_24.png,7630788,24,6.0
7630788_25.png,7630788,25,6.0
7630788_26.png,7630788,26,6.0
7630788_27.png,7630788,27,6.0
7630788_28.png,7630788,28,6.0
7630788_29.png,7630788,29,6.0
7630788_30.png,7630788,30,6.0
7630788_31.png,7630788,31,6.0
7630788_32.png,7630788,32,6.0
7630788_33.png,7630788,33,6.0
7630788_34.png,7630788,34,6.0
7630788_35.png,7630788,35,6.0
7630788_36.png,7630788,36,6.0
7630788_37.png,7630788,37,6.0
7631467_0.png,7631467,0,5.0
7631467_1.png,7631467,1,1.0
7631467_2.png,7631467,2,1.0
7631467_3.png,7631467,3,1.0
7631467_4.png,7631467,4,5.0
7631467_5.png,7631467,5,4.0
7631467_6.png,7631467,6,1.0
7631467_7.png,7631467,7,4.0
7631467_8.png,7631467,8,5.0
7631467_9.png,7631467,9,1.0
7631467_10.png,7631467,10,6.0
7631467_11.png,7631467,11,1.0
7631467_12.png,7631467,12,6.0
7631467_13.png,7631467,13,6.0
7631467_14.png,7631467,14,6.0
7631467_15.png,7631467,15,6.0
7631467_16.png,7631467,16,0.0
7631467_17.png,7631467,17,0.0
7631467_18.png,7631467,18,1.0
7634483_0.png,7634483,0,5.0
7636508_0.png,7636508,0,5.0
7636508_1.png,7636508,1,1.0
7636508_2.png,7636508,2,4.0
7636508_3.png,7636508,3,1.0
7636508_4.png,7636508,4,0.0
7636508_5.png,7636508,5,0.0
7636508_6.png,7636508,6,6.0
7636508_7.png,7636508,7,3.0
7636508_8.png,7636508,8,4.0
7636508_9.png,7636508,9,3.0
7636508_10.png,7636508,10,5.0
7636508_11.png,7636508,11,5.0
7636508_12.png,7636508,12,6.0
7636508_13.png,7636508,13,6.0
7641839_0.png,7641839,0,6.0
7641839_1.png,7641839,1,4.0
7641839_2.png,7641839,2,1.0
7641839_3.png,7641839,3,6.0
7641839_4.png,7641839,4,3.0
7641839_5.png,7641839,5,1.0
7641839_6.png,7641839,6,2.0
7641839_7.png,7641839,7,5.0
7641839_8.png,7641839,8,0.0
7641839_9.png,7641839,9,1.0
7641839_10.png,7641839,10,0.0
7641839_11.png,7641839,11,0.0
7642454_0.png,7642454,0,4.0
7642454_1.png,7642454,1,1.0
7642454_2.png,7642454,2,5.0
7642454_3.png,7642454,3,0.0
7642454_4.png,7642454,4,2.0
7642454_5.png,7642454,5,5.0
7642454_6.png,7642454,6,1.0
7642809_0.png,7642809,0,1.0
7646488_0.png,7646488,0,1.0
7646488_1.png,7646488,1,6.0
7646488_2.png,7646488,2,1.0
7646488_3.png,7646488,3,1.0
7646488_4.png,7646488,4,0.0
7646488_5.png,7646488,5,0.0
7646488_6.png,7646488,6,0.0
7646488_7.png,7646488,7,1.0
7646488_8.png,7646488,8,0.0
7646488_9.png,7646488,9,6.0
7646488_10.png,7646488,10,5.0
7646488_11.png,7646488,11,2.0
7646488_12.png,7646488,12,6.0
7646488_13.png,7646488,13,4.0
7646488_14.png,7646488,14,4.0
7654702_0.png,7654702,0,2.0
7654702_1.png,7654702,1,1.0
7660443_0.png,7660443,0,5.0
7660443_1.png,7660443,1,1.0
7660443_2.png,7660443,2,4.0
7660443_3.png,7660443,3,6.0
7660443_4.png,7660443,4,6.0
7660443_5.png,7660443,5,6.0
7673096_0.png,7673096,0,6.0
7673096_1.png,7673096,1,4.0
7673096_2.png,7673096,2,1.0
7673096_3.png,7673096,3,0.0
7673096_4.png,7673096,4,1.0
7673096_5.png,7673096,5,1.0
7673096_6.png,7673096,6,6.0
7673096_7.png,7673096,7,1.0
7673096_8.png,7673096,8,0.0
7673096_9.png,7673096,9,4.0
7673096_10.png,7673096,10,4.0
7673096_11.png,7673096,11,1.0
7673096_12.png,7673096,12,4.0
7683106_0.png,7683106,0,1.0
7683106_1.png,7683106,1,4.0
7683106_2.png,7683106,2,1.0
7683106_3.png,7683106,3,0.0
7683106_4.png,7683106,4,1.0
7683106_5.png,7683106,5,0.0
7683106_6.png,7683106,6,0.0
7685828_0.png,7685828,0,0.0
7685828_1.png,7685828,1,5.0
7685828_2.png,7685828,2,6.0
7685828_3.png,7685828,3,6.0
7685828_4.png,7685828,4,4.0
7685828_5.png,7685828,5,6.0
7691466_0.png,7691466,0,1.0
7691466_1.png,7691466,1,1.0
7691466_2.png,7691466,2,6.0
7691466_3.png,7691466,3,1.0
7691466_4.png,7691466,4,1.0
7691466_5.png,7691466,5,1.0
7691466_6.png,7691466,6,5.0
7691466_7.png,7691466,7,1.0
7691466_8.png,7691466,8,0.0
7691466_9.png,7691466,9,4.0
7692164_0.png,7692164,0,4.0
7692164_1.png,7692164,1,5.0
7692164_2.png,7692164,2,5.0
7692164_3.png,7692164,3,5.0
7692164_4.png,7692164,4,1.0
7692164_5.png,7692164,5,0.0
7692164_6.png,7692164,6,0.0
7695793_0.png,7695793,0,3.0
7695793_1.png,7695793,1,3.0
7695793_2.png,7695793,2,3.0
7695793_3.png,7695793,3,3.0
7695793_4.png,7695793,4,3.0
7695793_5.png,7695793,5,1.0
7703427_0.png,7703427,0,1.0
7708290_0.png,7708290,0,4.0
7708290_1.png,7708290,1,4.0
7708290_2.png,7708290,2,5.0
7708290_3.png,7708290,3,5.0
7708290_4.png,7708290,4,5.0
7708290_5.png,7708290,5,5.0
7708290_6.png,7708290,6,5.0
7708290_7.png,7708290,7,5.0
7708290_8.png,7708290,8,5.0
7708290_9.png,7708290,9,3.0
7708290_10.png,7708290,10,4.0
7708290_11.png,7708290,11,2.0
7708290_12.png,7708290,12,4.0
7708290_13.png,7708290,13,4.0
7708290_14.png,7708290,14,4.0
7708290_15.png,7708290,15,5.0
7708290_16.png,7708290,16,1.0
7708290_17.png,7708290,17,1.0
7708290_18.png,7708290,18,1.0
7708290_19.png,7708290,19,1.0
7708290_20.png,7708290,20,1.0
7708290_21.png,7708290,21,1.0
7708290_22.png,7708290,22,1.0
7708290_23.png,7708290,23,1.0
7708290_24.png,7708290,24,4.0
7708290_25.png,7708290,25,3.0
7708290_26.png,7708290,26,0.0
7708290_27.png,7708290,27,6.0
7708290_28.png,7708290,28,6.0
7708290_29.png,7708290,29,6.0
7721413_0.png,7721413,0,2.0
7721413_1.png,7721413,1,6.0
7721413_2.png,7721413,2,3.0
7721413_3.png,7721413,3,3.0
7721413_4.png,7721413,4,3.0
7721413_5.png,7721413,5,3.0
7721413_6.png,7721413,6,3.0
7721413_7.png,7721413,7,1.0
7721413_8.png,7721413,8,1.0
7721413_9.png,7721413,9,1.0
7721413_10.png,7721413,10,1.0
7721603_0.png,7721603,0,6.0
7721603_1.png,7721603,1,5.0
7721603_2.png,7721603,2,5.0
7721603_3.png,7721603,3,1.0
7721603_4.png,7721603,4,6.0
7721603_5.png,7721603,5,4.0
7721603_6.png,7721603,6,3.0
7721603_7.png,7721603,7,0.0
7721603_8.png,7721603,8,3.0
7737502_0.png,7737502,0,1.0
7737502_1.png,7737502,1,5.0
7737502_2.png,7737502,2,5.0
7737502_3.png,7737502,3,1.0
7737502_4.png,7737502,4,1.0
7737502_5.png,7737502,5,1.0
7737502_6.png,7737502,6,1.0
7737502_7.png,7737502,7,4.0
7737502_8.png,7737502,8,4.0
7737502_9.png,7737502,9,0.0
7737502_10.png,7737502,10,4.0
7737502_11.png,7737502,11,4.0
7737502_12.png,7737502,12,0.0
7737502_13.png,7737502,13,0.0
7737502_14.png,7737502,14,4.0
7737502_15.png,7737502,15,3.0
7737502_16.png,7737502,16,3.0
7737502_17.png,7737502,17,0.0
7737502_18.png,7737502,18,6.0
7737502_19.png,7737502,19,6.0
7737502_20.png,7737502,20,6.0
7737502_21.png,7737502,21,6.0
7740402_0.png,7740402,0,1.0
7740402_1.png,7740402,1,1.0
7740402_2.png,7740402,2,1.0
7740402_3.png,7740402,3,6.0
7740402_4.png,7740402,4,6.0
7740402_5.png,7740402,5,6.0
7740402_6.png,7740402,6,6.0
7740402_7.png,7740402,7,5.0
7740402_8.png,7740402,8,6.0
7740402_9.png,7740402,9,6.0
7740402_10.png,7740402,10,6.0
7740402_11.png,7740402,11,6.0
7740402_12.png,7740402,12,6.0
7743645_0.png,7743645,0,4.0
7743645_1.png,7743645,1,1.0
7743645_2.png,7743645,2,4.0
7743645_3.png,7743645,3,6.0
7743645_4.png,7743645,4,1.0
7743645_5.png,7743645,5,1.0
7743645_6.png,7743645,6,1.0
7743645_7.png,7743645,7,0.0
7746093_0.png,7746093,0,4.0
7746093_1.png,7746093,1,5.0
7746093_2.png,7746093,2,6.0
7746093_3.png,7746093,3,1.0
7746093_4.png,7746093,4,6.0
7746093_5.png,7746093,5,6.0
7746093_6.png,7746093,6,1.0
7746093_7.png,7746093,7,0.0
7768793_0.png,7768793,0,5.0
7768793_1.png,7768793,1,4.0
7768793_2.png,7768793,2,5.0
7768793_3.png,7768793,3,5.0
7768793_4.png,7768793,4,1.0
7768793_5.png,7768793,5,1.0
7768793_6.png,7768793,6,5.0
7768793_7.png,7768793,7,5.0
7768793_8.png,7768793,8,6.0
7768793_9.png,7768793,9,6.0
7768793_10.png,7768793,10,6.0
7768793_11.png,7768793,11,5.0
7768793_12.png,7768793,12,6.0
7768793_13.png,7768793,13,0.0
7772306_0.png,7772306,0,6.0
7772306_1.png,7772306,1,6.0
7772306_2.png,7772306,2,1.0
7772306_3.png,7772306,3,1.0
7772306_4.png,7772306,4,3.0
7772306_5.png,7772306,5,3.0
7772306_6.png,7772306,6,3.0
7772306_7.png,7772306,7,3.0
7772306_8.png,7772306,8,3.0
7772306_9.png,7772306,9,1.0
7772306_10.png,7772306,10,1.0
7781066_0.png,7781066,0,4.0
7781066_1.png,7781066,1,5.0
7781066_2.png,7781066,2,1.0
7781066_3.png,7781066,3,6.0
7781066_4.png,7781066,4,5.0
7781066_5.png,7781066,5,5.0
7781066_6.png,7781066,6,0.0
7781066_7.png,7781066,7,0.0
7781066_8.png,7781066,8,1.0
7781693_0.png,7781693,0,0.0
7787178_0.png,7787178,0,2.0
7787178_1.png,7787178,1,3.0
7787178_2.png,7787178,2,5.0
7787178_3.png,7787178,3,5.0
7787178_4.png,7787178,4,5.0
7787178_5.png,7787178,5,6.0
7787178_6.png,7787178,6,4.0
7787178_7.png,7787178,7,6.0
7787178_8.png,7787178,8,0.0
7787178_9.png,7787178,9,1.0
7787178_10.png,7787178,10,1.0
7787178_11.png,7787178,11,1.0
7787178_12.png,7787178,12,0.0
7787178_13.png,7787178,13,0.0
7787178_14.png,7787178,14,6.0
7787178_15.png,7787178,15,6.0
7787178_16.png,7787178,16,1.0
7787178_17.png,7787178,17,1.0
7787178_18.png,7787178,18,4.0
7787178_19.png,7787178,19,5.0
7787178_20.png,7787178,20,6.0
7794292_0.png,7794292,0,1.0
7794292_1.png,7794292,1,1.0
7794292_2.png,7794292,2,1.0
7794292_3.png,7794292,3,0.0
7794292_4.png,7794292,4,4.0
7794292_5.png,7794292,5,2.0
7794292_6.png,7794292,6,5.0
7794292_7.png,7794292,7,5.0
7794292_8.png,7794292,8,5.0
7794292_9.png,7794292,9,6.0
7804738_0.png,7804738,0,5.0
7804738_1.png,7804738,1,1.0
7804738_2.png,7804738,2,1.0
7804738_3.png,7804738,3,5.0
7804738_4.png,7804738,4,0.0
7804738_5.png,7804738,5,5.0
7804738_6.png,7804738,6,5.0
7804738_7.png,7804738,7,5.0
7806387_0.png,7806387,0,5.0
7806387_1.png,7806387,1,1.0
7806387_2.png,7806387,2,2.0
7806387_3.png,7806387,3,4.0
7806387_4.png,7806387,4,4.0
7806387_5.png,7806387,5,1.0
7806387_6.png,7806387,6,5.0
7806387_7.png,7806387,7,4.0
7806387_8.png,7806387,8,3.0
7806387_9.png,7806387,9,1.0
7806387_10.png,7806387,10,1.0
7806387_11.png,7806387,11,0.0
7806387_12.png,7806387,12,1.0
7820496_0.png,7820496,0,1.0
7820496_1.png,7820496,1,5.0
7820496_2.png,7820496,2,1.0
7820496_3.png,7820496,3,5.0
7820496_4.png,7820496,4,1.0
7820496_5.png,7820496,5,6.0
7820496_6.png,7820496,6,5.0
7820496_7.png,7820496,7,4.0
7820496_8.png,7820496,8,0.0
7820496_9.png,7820496,9,3.0
7820496_10.png,7820496,10,6.0
7820496_11.png,7820496,11,6.0
7820496_12.png,7820496,12,0.0
7820496_13.png,7820496,13,4.0
7831456_0.png,7831456,0,5.0
7831456_1.png,7831456,1,6.0
7831456_2.png,7831456,2,6.0
7831456_3.png,7831456,3,4.0
7831456_4.png,7831456,4,5.0
7831456_5.png,7831456,5,2.0
7831456_6.png,7831456,6,4.0
7831456_7.png,7831456,7,4.0
7831456_8.png,7831456,8,4.0
7831456_9.png,7831456,9,6.0
7831456_10.png,7831456,10,3.0
7831456_11.png,7831456,11,1.0
7831456_12.png,7831456,12,5.0
7831456_13.png,7831456,13,0.0
7831456_14.png,7831456,14,0.0
7831456_15.png,7831456,15,0.0
7831456_16.png,7831456,16,1.0
7831456_17.png,7831456,17,1.0
7831456_18.png,7831456,18,1.0
7831456_19.png,7831456,19,4.0
7831456_20.png,7831456,20,5.0
7831456_21.png,7831456,21,5.0
7831456_22.png,7831456,22,6.0
7831456_23.png,7831456,23,4.0
7831456_24.png,7831456,24,4.0
7831456_25.png,7831456,25,1.0
7831456_26.png,7831456,26,6.0
7854688_0.png,7854688,0,0.0
7854688_1.png,7854688,1,1.0
7854688_2.png,7854688,2,1.0
7854688_3.png,7854688,3,2.0
7854688_4.png,7854688,4,4.0
7855080_0.png,7855080,0,6.0
7855080_1.png,7855080,1,5.0
7855080_2.png,7855080,2,5.0
7855080_3.png,7855080,3,1.0
7855080_4.png,7855080,4,1.0
7855080_5.png,7855080,5,1.0
7855080_6.png,7855080,6,4.0
7855080_7.png,7855080,7,3.0
7855080_8.png,7855080,8,3.0
7855080_9.png,7855080,9,0.0
7855080_10.png,7855080,10,3.0
7856689_0.png,7856689,0,6.0
7856689_1.png,7856689,1,3.0
7856689_2.png,7856689,2,3.0
7856689_3.png,7856689,3,5.0
7856689_4.png,7856689,4,4.0
7856689_5.png,7856689,5,4.0
7856689_6.png,7856689,6,1.0
7856689_7.png,7856689,7,1.0
7856689_8.png,7856689,8,1.0
7856689_9.png,7856689,9,0.0
7856689_10.png,7856689,10,0.0
7856689_11.png,7856689,11,1.0
7856689_12.png,7856689,12,0.0
7856689_13.png,7856689,13,5.0
7856689_14.png,7856689,14,5.0
7856689_15.png,7856689,15,4.0
7856689_16.png,7856689,16,5.0
7856689_17.png,7856689,17,1.0
7856689_18.png,7856689,18,4.0
7856912_0.png,7856912,0,4.0
7856912_1.png,7856912,1,5.0
7856912_2.png,7856912,2,6.0
7856912_3.png,7856912,3,4.0
7856912_4.png,7856912,4,0.0
7856912_5.png,7856912,5,0.0
7856912_6.png,7856912,6,0.0
7856912_7.png,7856912,7,1.0
7856912_8.png,7856912,8,1.0
7862573_0.png,7862573,0,2.0
7862573_1.png,7862573,1,4.0
7862573_2.png,7862573,2,1.0
7862573_3.png,7862573,3,4.0
7862573_4.png,7862573,4,0.0
7862573_5.png,7862573,5,0.0
7862573_6.png,7862573,6,4.0
7862573_7.png,7862573,7,3.0
7862573_8.png,7862573,8,5.0
7862573_9.png,7862573,9,1.0
7862573_10.png,7862573,10,1.0
7862573_11.png,7862573,11,1.0
7862573_12.png,7862573,12,4.0
7862573_13.png,7862573,13,4.0
7862573_14.png,7862573,14,0.0
7862573_15.png,7862573,15,0.0
7862573_16.png,7862573,16,0.0
7862573_17.png,7862573,17,0.0
7862573_18.png,7862573,18,3.0
7862573_19.png,7862573,19,5.0
7862573_20.png,7862573,20,1.0
7862573_21.png,7862573,21,6.0
7862573_22.png,7862573,22,6.0
7862573_23.png,7862573,23,2.0
7862573_24.png,7862573,24,0.0
7862573_25.png,7862573,25,2.0
7862573_26.png,7862573,26,4.0
7862573_27.png,7862573,27,1.0
7862573_28.png,7862573,28,4.0
7877032_0.png,7877032,0,4.0
7877032_1.png,7877032,1,6.0
7877032_2.png,7877032,2,4.0
7877032_3.png,7877032,3,0.0
7877032_4.png,7877032,4,6.0
7877032_5.png,7877032,5,1.0
7877032_6.png,7877032,6,6.0
7877032_7.png,7877032,7,6.0
7877032_8.png,7877032,8,3.0
7878322_0.png,7878322,0,1.0
7878322_1.png,7878322,1,1.0
7878322_2.png,7878322,2,1.0
7878322_3.png,7878322,3,1.0
7878322_4.png,7878322,4,1.0
7878322_5.png,7878322,5,0.0
7878322_6.png,7878322,6,1.0
7878322_7.png,7878322,7,1.0
7878322_8.png,7878322,8,4.0
7878322_9.png,7878322,9,1.0
7878322_10.png,7878322,10,3.0
7878322_11.png,7878322,11,6.0
7878322_12.png,7878322,12,2.0
7878322_13.png,7878322,13,0.0
7878322_14.png,7878322,14,6.0
7878322_15.png,7878322,15,6.0
7878322_16.png,7878322,16,6.0
7878322_17.png,7878322,17,6.0
7878322_18.png,7878322,18,6.0
7878322_19.png,7878322,19,6.0
7878322_20.png,7878322,20,6.0
7878322_21.png,7878322,21,6.0
7878322_22.png,7878322,22,6.0
7878322_23.png,7878322,23,6.0
7881171_0.png,7881171,0,0.0
7881171_1.png,7881171,1,6.0
7881171_2.png,7881171,2,6.0
7881171_3.png,7881171,3,4.0
7881171_4.png,7881171,4,6.0
7882182_0.png,7882182,0,1.0
7882182_1.png,7882182,1,1.0
7882182_2.png,7882182,2,5.0
7882182_3.png,7882182,3,2.0
7882182_4.png,7882182,4,4.0
7882182_5.png,7882182,5,4.0
7882182_6.png,7882182,6,0.0
7882182_7.png,7882182,7,4.0
7882182_8.png,7882182,8,1.0
7882182_9.png,7882182,9,4.0
7891946_0.png,7891946,0,1.0
7891946_1.png,7891946,1,1.0
7891946_2.png,7891946,2,4.0
7891946_3.png,7891946,3,1.0
7891946_4.png,7891946,4,1.0
7891946_5.png,7891946,5,4.0
7891946_6.png,7891946,6,4.0
7891946_7.png,7891946,7,4.0
7891946_8.png,7891946,8,1.0
7891946_9.png,7891946,9,1.0
7891946_10.png,7891946,10,4.0
7891946_11.png,7891946,11,4.0
7891946_12.png,7891946,12,1.0
7905624_0.png,7905624,0,5.0
7905624_1.png,7905624,1,4.0
7905624_2.png,7905624,2,4.0
7905624_3.png,7905624,3,5.0
7905624_4.png,7905624,4,4.0
7905624_5.png,7905624,5,5.0
7905624_6.png,7905624,6,1.0
7905624_7.png,7905624,7,5.0
7905624_8.png,7905624,8,1.0
7905624_9.png,7905624,9,5.0
7905624_10.png,7905624,10,1.0
7905624_11.png,7905624,11,3.0
7905624_12.png,7905624,12,4.0
7905624_13.png,7905624,13,5.0
7905624_14.png,7905624,14,5.0
7905624_15.png,7905624,15,3.0
7905624_16.png,7905624,16,0.0
7905624_17.png,7905624,17,0.0
7905624_18.png,7905624,18,0.0
7905624_19.png,7905624,19,1.0
7905624_20.png,7905624,20,1.0
7905624_21.png,7905624,21,1.0
7905624_22.png,7905624,22,6.0
7905624_23.png,7905624,23,5.0
7905624_24.png,7905624,24,5.0
7905624_25.png,7905624,25,1.0
7905624_26.png,7905624,26,5.0
7905624_27.png,7905624,27,5.0
7905624_28.png,7905624,28,1.0
7905624_29.png,7905624,29,1.0
7905624_30.png,7905624,30,4.0
7905624_31.png,7905624,31,1.0
7907541_0.png,7907541,0,5.0
7907541_1.png,7907541,1,0.0
7907541_2.png,7907541,2,5.0
7907541_3.png,7907541,3,0.0
7907541_4.png,7907541,4,5.0
7907541_5.png,7907541,5,5.0
7907541_6.png,7907541,6,5.0
7907541_7.png,7907541,7,5.0
7907541_8.png,7907541,8,2.0
7907541_9.png,7907541,9,6.0
7907541_10.png,7907541,10,0.0
7907541_11.png,7907541,11,0.0
7907541_12.png,7907541,12,0.0
7914345_0.png,7914345,0,5.0
7914345_1.png,7914345,1,2.0
7914345_2.png,7914345,2,2.0
7914345_3.png,7914345,3,5.0
7914345_4.png,7914345,4,5.0
7914345_5.png,7914345,5,4.0
7914345_6.png,7914345,6,5.0
7914345_7.png,7914345,7,4.0
7914345_8.png,7914345,8,0.0
7914345_9.png,7914345,9,0.0
7914345_10.png,7914345,10,1.0
7914345_11.png,7914345,11,1.0
7914345_12.png,7914345,12,6.0
7914345_13.png,7914345,13,1.0
7914345_14.png,7914345,14,0.0
7921756_0.png,7921756,0,3.0
7929311_0.png,7929311,0,6.0
7929311_1.png,7929311,1,6.0
7929311_2.png,7929311,2,4.0
7929311_3.png,7929311,3,4.0
7929311_4.png,7929311,4,5.0
7929311_5.png,7929311,5,6.0
7929311_6.png,7929311,6,6.0
7929311_7.png,7929311,7,2.0
7929311_8.png,7929311,8,0.0
7929311_9.png,7929311,9,0.0
7929311_10.png,7929311,10,1.0
7929311_11.png,7929311,11,1.0
7929311_12.png,7929311,12,2.0
7929311_13.png,7929311,13,6.0
7929311_14.png,7929311,14,1.0
7929311_15.png,7929311,15,1.0
7929311_16.png,7929311,16,0.0
7929311_17.png,7929311,17,0.0
7946909_0.png,7946909,0,6.0
7946909_1.png,7946909,1,6.0
7946909_2.png,7946909,2,6.0
7946909_3.png,7946909,3,4.0
7946909_4.png,7946909,4,2.0
7946909_5.png,7946909,5,2.0
7946909_6.png,7946909,6,4.0
7946909_7.png,7946909,7,2.0
7946909_8.png,7946909,8,0.0
7946909_9.png,7946909,9,0.0
7946909_10.png,7946909,10,0.0
7946909_11.png,7946909,11,1.0
7946909_12.png,7946909,12,1.0
7948611_0.png,7948611,0,1.0
7948611_1.png,7948611,1,6.0
7948611_2.png,7948611,2,1.0
7948611_3.png,7948611,3,0.0
7948611_4.png,7948611,4,5.0
7948611_5.png,7948611,5,0.0
7948611_6.png,7948611,6,2.0
7948611_7.png,7948611,7,1.0
7948611_8.png,7948611,8,6.0
7948611_9.png,7948611,9,3.0
7948611_10.png,7948611,10,2.0
8000922_0.png,8000922,0,5.0
8000922_1.png,8000922,1,2.0
8000922_2.png,8000922,2,5.0
8000922_3.png,8000922,3,5.0
8000922_4.png,8000922,4,4.0
8000922_5.png,8000922,5,1.0
8000922_6.png,8000922,6,1.0
8000922_7.png,8000922,7,1.0
8000922_8.png,8000922,8,1.0
8000922_9.png,8000922,9,0.0
8000922_10.png,8000922,10,0.0
8000922_11.png,8000922,11,6.0
8000922_12.png,8000922,12,6.0
8000922_13.png,8000922,13,6.0
8000922_14.png,8000922,14,6.0
8000922_15.png,8000922,15,3.0
8000922_16.png,8000922,16,6.0
8000922_17.png,8000922,17,6.0
8000922_18.png,8000922,18,6.0
8000922_19.png,8000922,19,6.0
8000922_20.png,8000922,20,6.0
8000922_21.png,8000922,21,6.0
8000922_22.png,8000922,22,6.0
8000922_23.png,8000922,23,6.0
8003265_0.png,8003265,0,6.0
8003265_1.png,8003265,1,5.0
8003265_2.png,8003265,2,4.0
8003265_3.png,8003265,3,1.0
8003265_4.png,8003265,4,4.0
8003265_5.png,8003265,5,6.0
8003265_6.png,8003265,6,6.0
8003265_7.png,8003265,7,0.0
8003265_8.png,8003265,8,1.0
8003265_9.png,8003265,9,1.0
8003265_10.png,8003265,10,6.0
8003265_11.png,8003265,11,6.0
8003265_12.png,8003265,12,6.0
8003265_13.png,8003265,13,6.0
8003265_14.png,8003265,14,6.0
8005215_0.png,8005215,0,4.0
8005215_1.png,8005215,1,1.0
8005215_2.png,8005215,2,5.0
8005215_3.png,8005215,3,5.0
8005215_4.png,8005215,4,5.0
8005215_5.png,8005215,5,6.0
8005215_6.png,8005215,6,4.0
8005215_7.png,8005215,7,4.0
8011178_0.png,8011178,0,1.0
8011178_1.png,8011178,1,5.0
8011178_2.png,8011178,2,2.0
8011178_3.png,8011178,3,5.0
8011178_4.png,8011178,4,6.0
8011178_5.png,8011178,5,4.0
8011178_6.png,8011178,6,0.0
8011178_7.png,8011178,7,3.0
8011178_8.png,8011178,8,1.0
8011178_9.png,8011178,9,1.0
8011178_10.png,8011178,10,1.0
8011178_11.png,8011178,11,1.0
8011178_12.png,8011178,12,1.0
8011178_13.png,8011178,13,1.0
8011178_14.png,8011178,14,1.0
8011178_15.png,8011178,15,1.0
8011178_16.png,8011178,16,1.0
8011178_17.png,8011178,17,1.0
8011178_18.png,8011178,18,1.0
8011178_19.png,8011178,19,6.0
8011178_20.png,8011178,20,6.0
8011178_21.png,8011178,21,6.0
8011178_22.png,8011178,22,6.0
8011178_23.png,8011178,23,6.0
8011178_24.png,8011178,24,6.0
8011178_25.png,8011178,25,6.0
8011178_26.png,8011178,26,6.0
8011178_27.png,8011178,27,6.0
8011178_28.png,8011178,28,6.0
8011178_29.png,8011178,29,6.0
8011178_30.png,8011178,30,1.0
8011178_31.png,8011178,31,1.0
8019732_0.png,8019732,0,6.0
8019732_1.png,8019732,1,6.0
8019732_2.png,8019732,2,4.0
8019732_3.png,8019732,3,3.0
8019732_4.png,8019732,4,5.0
8019732_5.png,8019732,5,0.0
8019732_6.png,8019732,6,0.0
8019732_7.png,8019732,7,1.0
8040999_0.png,8040999,0,1.0
8040999_1.png,8040999,1,5.0
8040999_2.png,8040999,2,1.0
8040999_3.png,8040999,3,6.0
8040999_4.png,8040999,4,6.0
8043185_0.png,8043185,0,4.0
8043185_1.png,8043185,1,1.0
8043185_2.png,8043185,2,3.0
8043185_3.png,8043185,3,4.0
8043185_4.png,8043185,4,4.0
8043185_5.png,8043185,5,4.0
8043185_6.png,8043185,6,4.0
8043185_7.png,8043185,7,5.0
8043185_8.png,8043185,8,4.0
8043185_9.png,8043185,9,2.0
8043185_10.png,8043185,10,4.0
8043185_11.png,8043185,11,1.0
8043185_12.png,8043185,12,6.0
8043185_13.png,8043185,13,5.0
8043185_14.png,8043185,14,5.0
8043185_15.png,8043185,15,5.0
8043185_16.png,8043185,16,5.0
8043185_17.png,8043185,17,1.0
8043185_18.png,8043185,18,0.0
8043185_19.png,8043185,19,1.0
8043185_20.png,8043185,20,1.0
8043185_21.png,8043185,21,1.0
8043185_22.png,8043185,22,1.0
8043185_23.png,8043185,23,1.0
8043185_24.png,8043185,24,1.0
8043185_25.png,8043185,25,6.0
8043185_26.png,8043185,26,6.0
8043185_27.png,8043185,27,6.0
8043185_28.png,8043185,28,6.0
8043185_29.png,8043185,29,6.0
8043185_30.png,8043185,30,6.0
8043185_31.png,8043185,31,6.0
8043185_32.png,8043185,32,6.0
8043185_33.png,8043185,33,6.0
8043185_34.png,8043185,34,6.0
8043185_35.png,8043185,35,6.0
8080563_0.png,8080563,0,5.0
8080563_1.png,8080563,1,5.0
8080563_2.png,8080563,2,5.0
8080563_3.png,8080563,3,5.0
8080563_4.png,8080563,4,5.0
8080563_5.png,8080563,5,5.0
8080563_6.png,8080563,6,5.0
8080563_7.png,8080563,7,4.0
8080563_8.png,8080563,8,2.0
8080563_9.png,8080563,9,4.0
8080563_10.png,8080563,10,2.0
8080563_11.png,8080563,11,5.0
8080563_12.png,8080563,12,2.0
8080563_13.png,8080563,13,4.0
8080563_14.png,8080563,14,1.0
8080563_15.png,8080563,15,1.0
8080563_16.png,8080563,16,1.0
8080563_17.png,8080563,17,1.0
8080563_18.png,8080563,18,1.0
8080563_19.png,8080563,19,1.0
8080563_20.png,8080563,20,1.0
8080563_21.png,8080563,21,1.0
8080563_22.png,8080563,22,1.0
8080563_23.png,8080563,23,1.0
8080563_24.png,8080563,24,1.0
