,img_path,label,id,img_no,categorical_label
4717,13487246_1.png,others,13487246,1,7
4718,13487246_3.png,others,13487246,3,7
4719,13487246_4.png,hallway,13487246,4,4
4720,13487246_5.png,others,13487246,5,7
4721,13487246_6.png,others,13487246,6,7
4722,13487246_15.png,living,13487246,15,6
4723,13490110_1.png,bedroom,13490110,1,2
4724,13490110_13.png,living,13490110,13,6
4725,13490110_15.png,dining,13490110,15,3
4726,13490110_16.png,living,13490110,16,6
4727,13492311_0.png,others,13492311,0,7
4728,13492311_12.png,bathroom,13492311,12,1
4729,13492311_13.png,others,13492311,13,7
4730,13492311_15.png,bedroom,13492311,15,2
4731,13492311_16.png,bedroom,13492311,16,2
4732,13492311_17.png,bedroom,13492311,17,2
4733,13492311_18.png,bedroom,13492311,18,2
4734,13492311_21.png,bedroom,13492311,21,2
4735,13492311_22.png,bedroom,13492311,22,2
4736,13492311_23.png,bedroom,13492311,23,2
4737,13492311_24.png,bedroom,13492311,24,2
4738,13492311_25.png,bedroom,13492311,25,2
4739,13492311_26.png,bedroom,13492311,26,2
4740,13492311_27.png,bedroom,13492311,27,2
4741,13492311_28.png,bedroom,13492311,28,2
4742,13492311_29.png,bedroom,13492311,29,2
4743,13492311_30.png,bedroom,13492311,30,2
4744,13492311_31.png,bedroom,13492311,31,2
4745,13492311_32.png,bathroom,13492311,32,1
4746,13492311_33.png,bathroom,13492311,33,1
4747,13492311_34.png,bathroom,13492311,34,1
4748,13492311_35.png,bathroom,13492311,35,1
4749,13514198_1.png,kitchen,13514198,1,5
4750,13514198_1.png,dining,13514198,1,3
4751,13514198_2.png,kitchen,13514198,2,5
4752,13514198_2.png,dining,13514198,2,3
4753,13514198_3.png,bedroom,13514198,3,2
4754,13514198_5.png,bedroom,13514198,5,2
4755,13514198_6.png,bathroom,13514198,6,1
4756,13514198_7.png,bathroom,13514198,7,1
4757,13521129_1.png,bedroom,13521129,1,2
4758,13521129_2.png,bedroom,13521129,2,2
4759,13521129_4.png,bedroom,13521129,4,2
4760,13521129_5.png,bathroom,13521129,5,1
4761,13521129_6.png,living,13521129,6,6
4762,13521129_9.png,others,13521129,9,7
4763,13521129_11.png,balcony,13521129,11,0
4764,13521129_13.png,others,13521129,13,7
4765,13524806_0.png,bedroom,13524806,0,2
4766,13524806_1.png,bedroom,13524806,1,2
4767,13524806_2.png,bedroom,13524806,2,2
4768,13524806_3.png,bedroom,13524806,3,2
4769,13524806_4.png,bedroom,13524806,4,2
4770,13524806_7.png,hallway,13524806,7,4
4771,13524806_8.png,hallway,13524806,8,4
4772,13524806_9.png,bathroom,13524806,9,1
4773,13524806_10.png,bathroom,13524806,10,1
4774,13524806_11.png,bathroom,13524806,11,1
4775,13524806_12.png,bathroom,13524806,12,1
4776,13524806_13.png,balcony,13524806,13,0
4777,13524806_14.png,living,13524806,14,6
4778,13524806_15.png,living,13524806,15,6
4779,13530393_0.png,bedroom,13530393,0,2
4780,13530393_1.png,living,13530393,1,6
4781,13530393_13.png,bathroom,13530393,13,1
4782,13530393_25.png,balcony,13530393,25,0
4783,13539622_1.png,kitchen,13539622,1,5
4784,13539622_1.png,living,13539622,1,6
4785,13539622_2.png,bedroom,13539622,2,2
4786,13539622_5.png,others,13539622,5,7
4787,13544982_1.png,bedroom,13544982,1,2
4788,13544982_3.png,bedroom,13544982,3,2
4789,13545935_2.png,bedroom,13545935,2,2
4790,13545935_5.png,others,13545935,5,7
4791,13546167_0.png,living,13546167,0,6
4792,13546167_1.png,living,13546167,1,6
4793,13546167_2.png,living,13546167,2,6
4794,13546167_3.png,living,13546167,3,6
4795,13546167_7.png,bedroom,13546167,7,2
4796,13546167_8.png,bedroom,13546167,8,2
4797,13546167_9.png,bedroom,13546167,9,2
4798,13546167_10.png,bedroom,13546167,10,2
4799,13546167_11.png,bedroom,13546167,11,2
4800,13546167_12.png,bedroom,13546167,12,2
4801,13546167_13.png,bathroom,13546167,13,1
4802,13546167_14.png,bathroom,13546167,14,1
4803,13546713_0.png,others,13546713,0,7
4804,13546713_2.png,bedroom,13546713,2,2
4805,13546713_3.png,bedroom,13546713,3,2
4806,13546713_4.png,bathroom,13546713,4,1
4807,13546713_5.png,bathroom,13546713,5,1
4808,13546713_7.png,bedroom,13546713,7,2
4809,13546713_8.png,others,13546713,8,7
4810,13546713_11.png,others,13546713,11,7
4811,13558807_1.png,dining,13558807,1,3
4812,13558807_7.png,others,13558807,7,7
4813,13558807_10.png,bedroom,13558807,10,2
4814,13558807_11.png,bedroom,13558807,11,2
4815,13570436_1.png,bathroom,13570436,1,1
4816,13570436_3.png,bathroom,13570436,3,1
4817,13570436_5.png,bedroom,13570436,5,2
4818,13570436_7.png,others,13570436,7,7
4819,13570436_8.png,others,13570436,8,7
4820,13576857_1.png,bedroom,13576857,1,2
4821,13576857_3.png,others,13576857,3,7
4822,13576857_4.png,others,13576857,4,7
4823,13576857_9.png,bathroom,13576857,9,1
4824,13576857_12.png,others,13576857,12,7
4825,13576857_13.png,bathroom,13576857,13,1
4826,13576857_16.png,bathroom,13576857,16,1
4827,13576857_17.png,bedroom,13576857,17,2
4828,13576857_18.png,bathroom,13576857,18,1
4829,13576857_21.png,others,13576857,21,7
4830,13583555_1.png,bedroom,13583555,1,2
4831,13583555_3.png,others,13583555,3,7
4832,13583555_4.png,others,13583555,4,7
4833,13583555_11.png,bathroom,13583555,11,1
4834,13583555_12.png,bathroom,13583555,12,1
4835,13583555_14.png,others,13583555,14,7
4836,13583555_16.png,bathroom,13583555,16,1
4837,13583555_21.png,others,13583555,21,7
4838,13585175_4.png,others,13585175,4,7
4839,13585175_7.png,others,13585175,7,7
4840,13585175_13.png,bathroom,13585175,13,1
4841,13585175_14.png,bathroom,13585175,14,1
4842,13585175_16.png,others,13585175,16,7
4843,13585175_18.png,bathroom,13585175,18,1
4844,13585175_25.png,others,13585175,25,7
4845,13592929_3.png,dining,13592929,3,3
4846,13592929_4.png,hallway,13592929,4,4
4847,13592929_11.png,others,13592929,11,7
4848,13592929_12.png,bedroom,13592929,12,2
4849,13592929_13.png,bedroom,13592929,13,2
4850,13592929_14.png,bedroom,13592929,14,2
4851,13592929_16.png,bathroom,13592929,16,1
4852,13592929_19.png,others,13592929,19,7
4853,13592929_20.png,others,13592929,20,7
4854,13592929_21.png,others,13592929,21,7
4855,13592929_22.png,others,13592929,22,7
4856,13597329_4.png,bedroom,13597329,4,2
4857,13597329_5.png,bedroom,13597329,5,2
4858,13597329_6.png,bathroom,13597329,6,1
4859,13597329_7.png,bathroom,13597329,7,1
4860,13597329_9.png,dining,13597329,9,3
4861,13597329_11.png,bedroom,13597329,11,2
4862,13602045_8.png,others,13602045,8,7
4863,13602045_9.png,others,13602045,9,7
4864,13602415_1.png,others,13602415,1,7
4865,13602415_2.png,balcony,13602415,2,0
4866,13602415_6.png,bathroom,13602415,6,1
4867,13602415_7.png,bathroom,13602415,7,1
4868,13619806_2.png,dining,13619806,2,3
4869,13619806_5.png,dining,13619806,5,3
4870,13619806_7.png,bedroom,13619806,7,2
4871,13619806_8.png,bedroom,13619806,8,2
4872,13619806_9.png,bedroom,13619806,9,2
4873,13619806_10.png,bedroom,13619806,10,2
4874,13619806_13.png,bathroom,13619806,13,1
4875,13619806_14.png,hallway,13619806,14,4
4876,13619806_15.png,balcony,13619806,15,0
4877,13619806_16.png,balcony,13619806,16,0
4878,13619806_17.png,balcony,13619806,17,0
4879,13619806_32.png,others,13619806,32,7
4880,13620184_1.png,bedroom,13620184,1,2
4881,13620184_5.png,living,13620184,5,6
4882,13620184_6.png,bathroom,13620184,6,1
4883,13620184_7.png,others,13620184,7,7
4884,13620184_10.png,others,13620184,10,7
4885,13620184_13.png,others,13620184,13,7
4886,13621722_3.png,bedroom,13621722,3,2
4887,13621722_4.png,bathroom,13621722,4,1
4888,13621722_6.png,bathroom,13621722,6,1
4889,13621722_7.png,hallway,13621722,7,4
4890,13638012_0.png,living,13638012,0,6
4891,13638012_1.png,dining,13638012,1,3
4892,13638012_3.png,bedroom,13638012,3,2
4893,13638012_5.png,living,13638012,5,6
4894,13638012_6.png,others,13638012,6,7
4895,13654990_0.png,bedroom,13654990,0,2
4896,13654990_1.png,bedroom,13654990,1,2
4897,13654990_2.png,living,13654990,2,6
4898,13654990_3.png,dining,13654990,3,3
4899,13654990_5.png,bathroom,13654990,5,1
4900,13654990_6.png,others,13654990,6,7
4901,13654990_7.png,balcony,13654990,7,0
4902,13669072_0.png,bedroom,13669072,0,2
4903,13669072_3.png,others,13669072,3,7
4904,13669072_4.png,others,13669072,4,7
4905,13669072_11.png,bathroom,13669072,11,1
4906,13669072_12.png,bathroom,13669072,12,1
4907,13669072_14.png,others,13669072,14,7
4908,13669072_16.png,bathroom,13669072,16,1
4909,13669072_17.png,bedroom,13669072,17,2
4910,13669072_21.png,others,13669072,21,7
4911,13686644_0.png,others,13686644,0,7
4912,13686644_2.png,hallway,13686644,2,4
4913,13686644_6.png,dining,13686644,6,3
4914,13686644_12.png,bathroom,13686644,12,1
4915,13686644_13.png,bedroom,13686644,13,2
4916,13686644_14.png,bedroom,13686644,14,2
4917,13686644_15.png,bedroom,13686644,15,2
4918,13686644_16.png,bedroom,13686644,16,2
4919,13686644_17.png,bedroom,13686644,17,2
4920,13686644_23.png,others,13686644,23,7
4921,13691396_0.png,others,13691396,0,7
4922,13691396_2.png,others,13691396,2,7
4923,13691396_4.png,bedroom,13691396,4,2
4924,13691396_5.png,dining,13691396,5,3
4925,13691396_6.png,dining,13691396,6,3
4926,13693205_1.png,bedroom,13693205,1,2
4927,13693205_2.png,bathroom,13693205,2,1
4928,13693205_3.png,dining,13693205,3,3
4929,13693205_4.png,living,13693205,4,6
4930,13693205_6.png,bedroom,13693205,6,2
4931,13693205_10.png,bedroom,13693205,10,2
4932,13693205_11.png,bathroom,13693205,11,1
4933,13693205_12.png,bedroom,13693205,12,2
4934,13693205_15.png,living,13693205,15,6
4935,13693205_19.png,living,13693205,19,6
4936,13693205_21.png,bedroom,13693205,21,2
4937,13699069_1.png,living,13699069,1,6
4938,13699069_3.png,living,13699069,3,6
4939,13699069_6.png,bathroom,13699069,6,1
4940,13699069_8.png,bedroom,13699069,8,2
4941,13699069_9.png,bedroom,13699069,9,2
4942,13711379_1.png,kitchen,13711379,1,5
4943,13711379_1.png,dining,13711379,1,3
4944,13711379_2.png,dining,13711379,2,3
4945,13711379_3.png,others,13711379,3,7
4946,13711379_6.png,bedroom,13711379,6,2
4947,13711379_7.png,bedroom,13711379,7,2
4948,13711379_8.png,others,13711379,8,7
4949,13711379_9.png,bedroom,13711379,9,2
4950,13711379_10.png,bedroom,13711379,10,2
4951,13739315_0.png,living,13739315,0,6
4952,13739315_3.png,hallway,13739315,3,4
4953,13739315_5.png,bedroom,13739315,5,2
4954,13739315_6.png,bathroom,13739315,6,1
4955,13739315_7.png,bathroom,13739315,7,1
4956,13740674_0.png,others,13740674,0,7
4957,13740674_3.png,others,13740674,3,7
4958,13740674_4.png,others,13740674,4,7
4959,13740674_13.png,dining,13740674,13,3
4960,13740674_15.png,hallway,13740674,15,4
4961,13740674_19.png,others,13740674,19,7
4962,13740674_20.png,others,13740674,20,7
4963,13740674_24.png,bedroom,13740674,24,2
4964,13740674_25.png,bedroom,13740674,25,2
4965,13740674_26.png,bedroom,13740674,26,2
4966,13740674_27.png,bedroom,13740674,27,2
4967,13757779_1.png,bedroom,13757779,1,2
4968,13757779_3.png,bedroom,13757779,3,2
4969,13759408_0.png,bedroom,13759408,0,2
4970,13759408_1.png,bedroom,13759408,1,2
4971,13759408_2.png,bedroom,13759408,2,2
4972,13759408_3.png,bathroom,13759408,3,1
4973,13759408_4.png,bathroom,13759408,4,1
4974,13759408_13.png,dining,13759408,13,3
4975,13759408_14.png,others,13759408,14,7
4976,13759408_15.png,others,13759408,15,7
4977,13759408_16.png,others,13759408,16,7
4978,13759408_21.png,others,13759408,21,7
4979,13759408_26.png,others,13759408,26,7
4980,13759419_2.png,bedroom,13759419,2,2
4981,13759419_3.png,kitchen,13759419,3,5
4982,13759419_3.png,living,13759419,3,6
4983,13759419_4.png,bedroom,13759419,4,2
4984,13759419_7.png,bedroom,13759419,7,2
4985,13759419_11.png,bathroom,13759419,11,1
4986,13759419_12.png,bedroom,13759419,12,2
4987,13759419_13.png,bedroom,13759419,13,2
4988,13759419_14.png,living,13759419,14,6
4989,13759419_15.png,bedroom,13759419,15,2
4990,13759419_18.png,living,13759419,18,6
4991,13759419_19.png,kitchen,13759419,19,5
4992,13759419_19.png,living,13759419,19,6
4993,13759419_20.png,living,13759419,20,6
4994,13759419_22.png,bedroom,13759419,22,2
4995,13759419_23.png,kitchen,13759419,23,5
4996,13759419_23.png,living,13759419,23,6
4997,13759419_25.png,living,13759419,25,6
4998,13759419_26.png,bedroom,13759419,26,2
4999,13759419_28.png,bedroom,13759419,28,2
5000,13759419_29.png,bathroom,13759419,29,1
5001,13759419_31.png,bedroom,13759419,31,2
5002,13759419_33.png,living,13759419,33,6
5003,13759419_34.png,bedroom,13759419,34,2
5004,13759419_35.png,bedroom,13759419,35,2
5005,13759419_36.png,bathroom,13759419,36,1
5006,13764890_0.png,living,13764890,0,6
5007,13764890_1.png,bedroom,13764890,1,2
5008,13764890_2.png,bedroom,13764890,2,2
5009,13764890_3.png,others,13764890,3,7
5010,13764890_4.png,bedroom,13764890,4,2
5011,13764890_10.png,bathroom,13764890,10,1
5012,13764890_12.png,bathroom,13764890,12,1
5013,13774416_0.png,bedroom,13774416,0,2
5014,13774416_4.png,bathroom,13774416,4,1
5015,13774416_5.png,bathroom,13774416,5,1
5016,13774416_7.png,hallway,13774416,7,4
5017,13774416_10.png,bedroom,13774416,10,2
5018,13776599_1.png,living,13776599,1,6
5019,13776599_2.png,bedroom,13776599,2,2
5020,13776599_3.png,bathroom,13776599,3,1
5021,13776599_4.png,bedroom,13776599,4,2
5022,13776599_7.png,others,13776599,7,7
5023,13787166_0.png,bedroom,13787166,0,2
5024,13787166_1.png,bedroom,13787166,1,2
5025,13787166_4.png,bedroom,13787166,4,2
5026,13787166_7.png,bathroom,13787166,7,1
5027,13787166_8.png,living,13787166,8,6
5028,13787166_16.png,others,13787166,16,7
5029,13787166_18.png,others,13787166,18,7
5030,13787166_19.png,bedroom,13787166,19,2
5031,13787166_20.png,bedroom,13787166,20,2
5032,13794228_2.png,bedroom,13794228,2,2
5033,13794228_4.png,bathroom,13794228,4,1
5034,13794228_8.png,others,13794228,8,7
5035,13797316_18.png,hallway,13797316,18,4
5036,13797316_20.png,bedroom,13797316,20,2
5037,13797316_21.png,bedroom,13797316,21,2
5038,13797316_22.png,bedroom,13797316,22,2
5039,13797316_23.png,bedroom,13797316,23,2
5040,13797316_24.png,bathroom,13797316,24,1
5041,13797316_25.png,others,13797316,25,7
5042,13797316_26.png,others,13797316,26,7
5043,13797447_2.png,living,13797447,2,6
5044,13797447_4.png,bedroom,13797447,4,2
5045,13797447_5.png,bedroom,13797447,5,2
5046,13797447_6.png,bedroom,13797447,6,2
5047,13797447_7.png,bathroom,13797447,7,1
5048,13797447_9.png,balcony,13797447,9,0
5049,13797447_15.png,others,13797447,15,7
5050,13797447_16.png,others,13797447,16,7
5051,13797447_17.png,others,13797447,17,7
5052,13797447_18.png,others,13797447,18,7
5053,13810006_11.png,bedroom,13810006,11,2
5054,13810006_12.png,bedroom,13810006,12,2
5055,13810006_13.png,bedroom,13810006,13,2
5056,13810006_14.png,bedroom,13810006,14,2
5057,13810006_15.png,bedroom,13810006,15,2
5058,13810006_16.png,bedroom,13810006,16,2
5059,13810006_17.png,bedroom,13810006,17,2
5060,13810006_18.png,bathroom,13810006,18,1
5061,13810006_24.png,others,13810006,24,7
5062,13810006_33.png,others,13810006,33,7
5063,13810912_0.png,living,13810912,0,6
5064,13810912_1.png,living,13810912,1,6
5065,13810912_2.png,living,13810912,2,6
5066,13810912_3.png,living,13810912,3,6
5067,13810912_4.png,hallway,13810912,4,4
5068,13810912_8.png,bedroom,13810912,8,2
5069,13810912_9.png,bedroom,13810912,9,2
5070,13810912_11.png,bathroom,13810912,11,1
5071,13810912_13.png,bedroom,13810912,13,2
5072,13810912_14.png,bedroom,13810912,14,2
5073,13810912_15.png,bathroom,13810912,15,1
5074,13810912_16.png,balcony,13810912,16,0
5075,13810912_17.png,others,13810912,17,7
5076,13812621_1.png,bedroom,13812621,1,2
5077,13812621_6.png,living,13812621,6,6
5078,13814160_0.png,bedroom,13814160,0,2
5079,13814160_2.png,bedroom,13814160,2,2
5080,13814160_3.png,bathroom,13814160,3,1
5081,13814160_4.png,bathroom,13814160,4,1
5082,13814160_5.png,balcony,13814160,5,0
5083,13814160_6.png,balcony,13814160,6,0
5084,13828417_2.png,hallway,13828417,2,4
5085,13828417_4.png,bathroom,13828417,4,1
5086,13828417_7.png,dining,13828417,7,3
5087,13828417_8.png,others,13828417,8,7
5088,13839096_0.png,bedroom,13839096,0,2
5089,13839096_2.png,bedroom,13839096,2,2
5090,13839096_7.png,bathroom,13839096,7,1
5091,13839096_9.png,living,13839096,9,6
5092,13840148_0.png,living,13840148,0,6
5093,13840148_2.png,bedroom,13840148,2,2
5094,13840148_3.png,bedroom,13840148,3,2
5095,13840148_5.png,bathroom,13840148,5,1
5096,13849186_3.png,bathroom,13849186,3,1
5097,13849186_8.png,bedroom,13849186,8,2
5098,13855963_0.png,bedroom,13855963,0,2
5099,13856589_0.png,kitchen,13856589,0,5
5100,13856589_0.png,living,13856589,0,6
5101,13856589_1.png,living,13856589,1,6
5102,13856589_3.png,living,13856589,3,6
5103,13856589_4.png,living,13856589,4,6
5104,13856589_5.png,hallway,13856589,5,4
5105,13856589_6.png,bedroom,13856589,6,2
5106,13856589_7.png,bedroom,13856589,7,2
5107,13856589_8.png,bedroom,13856589,8,2
5108,13856589_9.png,bathroom,13856589,9,1
5109,13856589_10.png,bedroom,13856589,10,2
5110,13856589_11.png,bedroom,13856589,11,2
5111,13856589_12.png,others,13856589,12,7
5112,13856589_13.png,others,13856589,13,7
5113,13860697_1.png,bedroom,13860697,1,2
5114,13862734_1.png,bathroom,13862734,1,1
5115,13863733_0.png,living,13863733,0,6
5116,13863733_2.png,dining,13863733,2,3
5117,13863733_7.png,bathroom,13863733,7,1
5118,13863733_9.png,bedroom,13863733,9,2
5119,13863733_10.png,bedroom,13863733,10,2
5120,13870616_0.png,living,13870616,0,6
5121,13870616_1.png,living,13870616,1,6
5122,13870616_2.png,living,13870616,2,6
5123,13870616_3.png,bedroom,13870616,3,2
5124,13870616_6.png,bedroom,13870616,6,2
5125,13870616_7.png,bathroom,13870616,7,1
5126,13870616_8.png,bathroom,13870616,8,1
5127,13870616_9.png,others,13870616,9,7
5128,13870616_10.png,bedroom,13870616,10,2
5129,13888406_1.png,bedroom,13888406,1,2
5130,13888406_3.png,bathroom,13888406,3,1
5131,13888406_5.png,others,13888406,5,7
5132,13893083_2.png,balcony,13893083,2,0
5133,13893083_3.png,others,13893083,3,7
5134,13893083_5.png,others,13893083,5,7
5135,13904831_0.png,bathroom,13904831,0,1
5136,13904831_1.png,bedroom,13904831,1,2
5137,13904831_2.png,bedroom,13904831,2,2
5138,13904831_3.png,others,13904831,3,7
5139,13904831_4.png,others,13904831,4,7
5140,13904831_7.png,others,13904831,7,7
5141,13904831_8.png,others,13904831,8,7
5142,13904831_9.png,others,13904831,9,7
5143,13904831_11.png,others,13904831,11,7
5144,13910515_1.png,bedroom,13910515,1,2
5145,13910515_2.png,living,13910515,2,6
5146,13910515_7.png,bathroom,13910515,7,1
5147,13913649_0.png,bedroom,13913649,0,2
5148,13913649_1.png,bedroom,13913649,1,2
5149,13913649_2.png,bedroom,13913649,2,2
5150,13913649_4.png,living,13913649,4,6
5151,13913649_8.png,hallway,13913649,8,4
5152,13913649_9.png,living,13913649,9,6
5153,13913649_10.png,bathroom,13913649,10,1
5154,13913649_11.png,bathroom,13913649,11,1
5155,13914639_3.png,bedroom,13914639,3,2
5156,13914639_4.png,bedroom,13914639,4,2
5157,13914639_5.png,bathroom,13914639,5,1
5158,13925561_1.png,others,13925561,1,7
5159,13925561_3.png,bedroom,13925561,3,2
5160,13925561_10.png,dining,13925561,10,3
5161,13925561_12.png,living,13925561,12,6
5162,13937600_6.png,bedroom,13937600,6,2
5163,13937600_7.png,bedroom,13937600,7,2
5164,13937600_10.png,others,13937600,10,7
5165,13939258_0.png,others,13939258,0,7
5166,13939258_2.png,others,13939258,2,7
5167,13939258_5.png,living,13939258,5,6
5168,13939258_6.png,living,13939258,6,6
5169,13939258_7.png,living,13939258,7,6
5170,13939258_8.png,living,13939258,8,6
5171,13939258_14.png,bathroom,13939258,14,1
5172,13939258_15.png,bathroom,13939258,15,1
5173,13939258_16.png,bedroom,13939258,16,2
5174,13939258_17.png,bedroom,13939258,17,2
5175,13939258_18.png,bedroom,13939258,18,2
5176,13939258_19.png,bedroom,13939258,19,2
5177,13939258_20.png,bedroom,13939258,20,2
5178,13939258_21.png,bedroom,13939258,21,2
5179,13939258_22.png,bedroom,13939258,22,2
5180,13939258_25.png,others,13939258,25,7
5181,13939258_26.png,others,13939258,26,7
5182,13941777_1.png,bedroom,13941777,1,2
5183,13941777_2.png,bathroom,13941777,2,1
5184,13941777_3.png,dining,13941777,3,3
5185,13941777_4.png,living,13941777,4,6
5186,13941777_8.png,others,13941777,8,7
5187,13947990_0.png,others,13947990,0,7
5188,13947990_6.png,others,13947990,6,7
5189,13947990_10.png,bathroom,13947990,10,1
5190,13947990_14.png,bedroom,13947990,14,2
5191,13947990_17.png,bedroom,13947990,17,2
5192,13947990_20.png,others,13947990,20,7
5193,13949040_0.png,bedroom,13949040,0,2
5194,13949040_1.png,bathroom,13949040,1,1
5195,13966866_18.png,living,13966866,18,6
5196,13966866_21.png,living,13966866,21,6
5197,13966866_23.png,living,13966866,23,6
5198,13966866_24.png,bedroom,13966866,24,2
5199,13970318_1.png,kitchen,13970318,1,5
5200,13970318_1.png,dining,13970318,1,3
5201,13970318_2.png,living,13970318,2,6
5202,13970318_3.png,others,13970318,3,7
5203,13970318_5.png,bedroom,13970318,5,2
5204,13970318_6.png,bedroom,13970318,6,2
5205,13996203_1.png,bedroom,13996203,1,2
5206,13996203_2.png,bedroom,13996203,2,2
5207,13996203_3.png,bathroom,13996203,3,1
5208,13996203_4.png,bathroom,13996203,4,1
5209,13996203_5.png,bathroom,13996203,5,1
5210,13996203_6.png,bathroom,13996203,6,1
5211,13996203_12.png,hallway,13996203,12,4
5212,13996203_13.png,hallway,13996203,13,4
5213,13996644_0.png,living,13996644,0,6
5214,13996644_1.png,living,13996644,1,6
5215,13996644_2.png,living,13996644,2,6
5216,13996644_3.png,living,13996644,3,6
5217,13996644_9.png,bedroom,13996644,9,2
5218,13996644_10.png,bedroom,13996644,10,2
5219,13996644_11.png,bedroom,13996644,11,2
5220,13996644_12.png,bedroom,13996644,12,2
5221,13996644_13.png,bedroom,13996644,13,2
5222,13996644_14.png,bedroom,13996644,14,2
5223,13996644_15.png,bedroom,13996644,15,2
5224,13996644_16.png,bedroom,13996644,16,2
5225,13996644_17.png,bathroom,13996644,17,1
5226,13996644_18.png,bathroom,13996644,18,1
5227,13996644_19.png,bathroom,13996644,19,1
5228,13996644_20.png,bathroom,13996644,20,1
5229,13996644_21.png,bathroom,13996644,21,1
5230,13996644_22.png,bathroom,13996644,22,1
5231,13996644_23.png,bathroom,13996644,23,1
5232,13996644_24.png,bathroom,13996644,24,1
5233,13996644_25.png,others,13996644,25,7
5234,13996644_26.png,others,13996644,26,7
5235,13996644_27.png,others,13996644,27,7
5236,14005062_1.png,living,14005062,1,6
5237,14005062_4.png,bedroom,14005062,4,2
5238,14005062_5.png,bathroom,14005062,5,1
5239,14005777_2.png,living,14005777,2,6
5240,14005777_3.png,bedroom,14005777,3,2
5241,14005777_4.png,bathroom,14005777,4,1
5242,14005777_5.png,bathroom,14005777,5,1
5243,14012265_0.png,living,14012265,0,6
5244,14012265_2.png,living,14012265,2,6
5245,14012265_3.png,living,14012265,3,6
5246,14012265_4.png,others,14012265,4,7
5247,14012265_5.png,others,14012265,5,7
5248,14012265_6.png,dining,14012265,6,3
5249,14012265_7.png,dining,14012265,7,3
5250,14012265_12.png,bedroom,14012265,12,2
5251,14012265_13.png,bedroom,14012265,13,2
5252,14012265_14.png,bedroom,14012265,14,2
5253,14012265_15.png,bathroom,14012265,15,1
5254,14012265_16.png,others,14012265,16,7
5255,14012265_17.png,others,14012265,17,7
5256,14012265_18.png,others,14012265,18,7
5257,14014802_0.png,dining,14014802,0,3
5258,14014802_1.png,dining,14014802,1,3
5259,14014802_2.png,living,14014802,2,6
5260,14014802_4.png,bedroom,14014802,4,2
5261,14014802_6.png,bathroom,14014802,6,1
5262,14014802_8.png,bathroom,14014802,8,1
5263,14014802_27.png,others,14014802,27,7
5264,14014802_30.png,others,14014802,30,7
5265,14035113_5.png,hallway,14035113,5,4
5266,14035113_7.png,bedroom,14035113,7,2
5267,14035113_11.png,bedroom,14035113,11,2
5268,14035113_12.png,others,14035113,12,7
5269,14052487_3.png,others,14052487,3,7
5270,14052487_4.png,others,14052487,4,7
5271,14052487_11.png,bathroom,14052487,11,1
5272,14052487_12.png,bathroom,14052487,12,1
5273,14052487_14.png,others,14052487,14,7
5274,14052487_16.png,bathroom,14052487,16,1
5275,14064980_2.png,kitchen,14064980,2,5
5276,14064980_2.png,dining,14064980,2,3
5277,14064980_3.png,others,14064980,3,7
5278,14064980_4.png,others,14064980,4,7
5279,14064980_5.png,bathroom,14064980,5,1
5280,14069865_25.png,bedroom,14069865,25,2
5281,14069865_32.png,bedroom,14069865,32,2
5282,14069865_34.png,living,14069865,34,6
5283,14069865_35.png,bathroom,14069865,35,1
5284,14075685_4.png,kitchen,14075685,4,5
5285,14075685_4.png,dining,14075685,4,3
5286,14079582_6.png,living,14079582,6,6
5287,14079582_7.png,living,14079582,7,6
5288,14079582_9.png,bedroom,14079582,9,2
5289,14079582_12.png,bedroom,14079582,12,2
5290,14079582_13.png,bedroom,14079582,13,2
5291,14079582_14.png,bedroom,14079582,14,2
5292,14079582_15.png,bathroom,14079582,15,1
5293,14079582_16.png,others,14079582,16,7
5294,14086734_0.png,kitchen,14086734,0,5
5295,14086734_0.png,hallway,14086734,0,4
5296,14086734_2.png,kitchen,14086734,2,5
5297,14086734_2.png,hallway,14086734,2,4
5298,14086734_4.png,dining,14086734,4,3
5299,14086734_5.png,dining,14086734,5,3
5300,14086734_8.png,dining,14086734,8,3
5301,14086734_10.png,others,14086734,10,7
5302,14086734_13.png,bedroom,14086734,13,2
5303,14086734_16.png,bedroom,14086734,16,2
5304,14086734_17.png,bedroom,14086734,17,2
5305,14086734_18.png,bedroom,14086734,18,2
5306,14086734_19.png,bathroom,14086734,19,1
5307,14104645_0.png,kitchen,14104645,0,5
5308,14104645_0.png,dining,14104645,0,3
5309,14104645_1.png,balcony,14104645,1,0
5310,14104645_2.png,living,14104645,2,6
5311,14104645_3.png,living,14104645,3,6
5312,14104645_4.png,dining,14104645,4,3
5313,14104645_5.png,bathroom,14104645,5,1
5314,14104645_7.png,bedroom,14104645,7,2
5315,14104731_0.png,bedroom,14104731,0,2
5316,14104731_1.png,bedroom,14104731,1,2
5317,14104731_2.png,bedroom,14104731,2,2
5318,14104731_3.png,bedroom,14104731,3,2
5319,14104731_4.png,bedroom,14104731,4,2
5320,14104731_5.png,bedroom,14104731,5,2
5321,14104731_6.png,bedroom,14104731,6,2
5322,14104731_7.png,bedroom,14104731,7,2
5323,14104731_9.png,bathroom,14104731,9,1
5324,14104731_10.png,bathroom,14104731,10,1
5325,14104731_11.png,bedroom,14104731,11,2
5326,14104731_12.png,bedroom,14104731,12,2
5327,14104731_13.png,bedroom,14104731,13,2
